Paso_Tiempo,Vehiculos_Activos,Cola_Actual,Velocidad_Min,Velocidad_Max,Velocidad_Promedio,TiempoEspera_Promedio,TiempoPerdido_Promedio,Arrival_Rate
1052.0,64,11,0.0,15.568060207805292,8.067496851798564,1.40625,14.03962028259596,6
1053.0,65,13,0.0,14.19444287721596,7.922674350610793,1.5538461538461539,14.133961459823077,7
1054.0,64,13,0.0,14.715419885139609,8.134468557462007,1.78125,14.6345647327311,6
1055.0,64,14,0.0,14.520966741233133,8.334573871624881,2.0,14.999796003429418,4
1056.0,65,15,0.0,15.528704544142059,8.306353862328793,2.1846153846153844,15.128947729720554,4
1057.0,67,16,0.0,15.727889254185541,8.24823222780156,2.328358208955224,15.026719513467684,5
1058.0,67,15,0.0,15.215159288732506,8.410204037967896,2.537313432835821,15.320006034153893,6
1059.0,68,15,0.0,15.951764459008523,8.398445233881139,2.7058823529411766,15.451276487564702,5
1060.0,69,18,0.0,14.881301678283311,8.237656800698472,2.898550724637681,14.821359802493824,7
1061.0,71,18,0.0,14.713779440810143,8.070017896734994,3.0422535211267605,14.764399536137079,9
1062.0,71,16,0.0,15.005933518716304,8.178099051310314,3.267605633802817,15.151569132482942,8
1063.0,71,18,0.0,16.33364957988652,8.2336092055274,3.507042253521127,14.842753085793047,7
1064.0,70,19,0.0,15.479087921543218,8.12178286772976,3.8142857142857145,14.154724017503323,7
1065.0,71,19,0.0,14.805871075819418,8.198176873828556,4.014084507042254,14.326113699346557,7
1066.0,72,19,0.0,13.736613110383042,8.165549700339758,4.208333333333333,14.498992638370218,6
1067.0,71,20,0.0,13.566085563012265,8.135275173171076,4.535211267605634,13.896933896208113,5
1068.0,71,21,0.0,13.763242894876749,7.903403268883121,4.816901408450704,13.826914479232153,6
1069.0,72,22,0.0,13.83090782163199,7.683312576479021,5.027777777777778,13.41207972855009,7
1070.0,71,20,0.0,13.753542073746212,7.739920489447204,5.380281690140845,13.615550251563945,6
1071.0,72,23,0.0,13.781863059476018,7.550099285070427,5.597222222222222,13.29411015271208,7
