step,system_total_stopped,system_total_waiting_time,system_mean_waiting_time,system_mean_speed,J11_stopped,J11_accumulated_waiting_time,J11_average_speed,agents_total_stopped,agents_total_accumulated_waiting_time
340.0,0,0.0,0.0,9.838118878205727,0,0.0,0.6626791645353604,0,0.0
345.0,0,0.0,0.0,10.559865861378938,0,0.0,0.790282744490061,0,0.0
350.0,0,0.0,0.0,8.60414890676379,0,0.0,0.6350537698870249,0,0.0
355.0,1,1.0,0.1111111111111111,10.167556184483136,1,1.0,0.7532466163279962,1,1.0
360.0,1,6.0,0.6666666666666666,10.166133367603768,1,6.0,0.7697627302990859,1,6.0
365.0,0,0.0,0.0,10.610068524330616,0,0.0,0.9135287494547516,0,0.0
370.0,1,0.0,0.0,9.547801028596417,1,0.0,0.6145522644363355,1,0.0
375.0,1,0.0,0.0,8.87265830197125,1,0.0,0.6372809129048537,1,0.0
380.0,1,0.0,0.0,9.336371808350068,1,0.0,0.5447206098890045,1,0.0
385.0,0,0.0,0.0,10.669821912145537,0,0.0,0.7793082786213099,0,0.0
390.0,0,0.0,0.0,10.697904140081775,0,0.0,0.7523980068178631,0,0.0
395.0,0,0.0,0.0,11.365713359024365,0,0.0,0.8492176845951982,0,0.0
400.0,2,2.0,0.16666666666666666,10.255400494093033,2,2.0,0.7309068223293559,2,2.0
405.0,0,0.0,0.0,9.930971026267589,0,0.0,0.7045934690914664,0,0.0
410.0,1,4.0,0.3076923076923077,11.526466371043272,1,4.0,0.8337467695509075,1,4.0
415.0,1,1.0,0.08333333333333333,10.224472433161704,1,1.0,0.6906097580795904,1,1.0
420.0,3,10.0,0.7692307692307693,9.163241273479432,3,10.0,0.49539483228274117,3,10.0
425.0,1,0.0,0.0,9.222831517552214,1,11.0,0.6060890810334314,1,11.0
430.0,2,0.0,0.0,7.6435164722046665,2,0.0,0.41738030423444983,2,0.0
435.0,0,0.0,0.0,10.74415933324167,0,0.0,0.8539514327506199,0,0.0
440.0,0,0.0,0.0,11.791364782464427,0,0.0,0.9537444638192392,0,0.0
445.0,0,0.0,0.0,11.965301793614731,0,0.0,0.9235000413380636,0,0.0
450.0,0,0.0,0.0,11.381378891983422,0,0.0,0.7874097557845123,0,0.0
455.0,2,1.0,0.1,7.9367086373729405,2,1.0,0.38439371608469,2,1.0
460.0,4,11.0,1.0,6.725901749410158,4,11.0,0.41033976917879134,4,11.0
465.0,0,0.0,0.0,9.329976134778887,0,0.0,0.791985466387476,0,0.0
470.0,1,0.0,0.0,9.786410115733668,1,0.0,0.7044825973462423,1,0.0
475.0,0,0.0,0.0,11.445511511495674,0,0.0,0.8692014705971427,0,0.0
480.0,0,0.0,0.0,10.621311807574314,0,0.0,0.8414426516146624,0,0.0
485.0,0,0.0,0.0,11.264537004789178,0,0.0,0.8911523294580622,0,0.0
490.0,0,0.0,0.0,10.67539434177642,0,0.0,0.8266740141462832,0,0.0
495.0,0,0.0,0.0,9.404521602054446,0,0.0,0.5747680881650349,0,0.0
500.0,1,4.0,0.2222222222222222,10.041413803290048,1,4.0,0.6211639318061549,1,4.0
505.0,1,0.0,0.0,9.777762872932316,1,1.0,0.6057175801362371,1,1.0
510.0,1,0.0,0.0,11.1087784460453,1,0.0,0.7688442015848979,1,0.0
515.0,2,0.0,0.0,9.752089408598536,2,0.0,0.567542549723043,2,0.0
520.0,3,3.0,0.15789473684210525,8.34697813410674,3,3.0,0.47344840784859143,3,3.0
525.0,0,0.0,0.0,11.028905033368407,0,3.0,0.8469858127379641,0,3.0
530.0,0,0.0,0.0,11.088713928130483,0,0.0,0.8190447446957428,0,0.0
535.0,1,2.0,0.13333333333333333,11.746427340485097,1,2.0,0.847714224139653,1,2.0
540.0,1,7.0,0.4375,10.196843581210246,1,7.0,0.7164531004763485,1,7.0
545.0,1,0.0,0.0,9.596471015813774,1,0.0,0.6588253281556111,1,0.0
550.0,2,7.0,0.4666666666666667,9.79527019110251,2,7.0,0.5795593387720948,2,7.0
555.0,4,2.0,0.10526315789473684,7.389807035304717,4,5.0,0.33967907762232874,4,5.0
560.0,2,12.0,0.5454545454545454,9.443339961004616,2,12.0,0.5652392071611405,2,12.0
565.0,0,0.0,0.0,11.424166755805553,0,0.0,0.8570933130238737,0,0.0
570.0,0,0.0,0.0,11.155019382897905,0,0.0,0.8124558433475644,0,0.0
575.0,1,0.0,0.0,11.424973618189906,1,0.0,0.8648594507759358,1,0.0
580.0,2,3.0,0.125,10.552356726364787,2,3.0,0.7296752154401867,2,3.0
585.0,0,0.0,0.0,8.649610550061045,0,0.0,0.5622575885664035,0,0.0
590.0,3,8.0,0.4,9.952443816455817,3,8.0,0.5559970503397687,3,8.0
595.0,0,0.0,0.0,9.528454487724135,0,5.0,0.4847984942953013,0,5.0
600.0,1,5.0,0.25,11.147029988060083,1,5.0,0.6620313049344372,1,5.0
605.0,1,1.0,0.045454545454545456,9.79771813878463,1,1.0,0.5103222645997171,1,1.0
610.0,2,10.0,0.4,9.507055345346371,2,10.0,0.5981840184465271,2,10.0
615.0,1,0.0,0.0,10.075874483212754,1,0.0,0.7257501642684415,1,0.0
620.0,2,0.0,0.0,11.060226130972252,2,0.0,0.8061700858554772,2,0.0
625.0,0,0.0,0.0,10.985058791607333,0,0.0,0.7700874750353996,0,0.0
630.0,1,5.0,0.15151515151515152,11.01523008388006,1,5.0,0.7955534339550987,1,5.0
635.0,1,3.0,0.08571428571428572,9.645159020605812,1,3.0,0.6884356233037235,1,3.0
640.0,6,24.0,0.6857142857142857,8.134134539479989,6,24.0,0.5125148134743295,6,24.0
645.0,4,12.0,0.32432432432432434,7.965536558434346,4,36.0,0.4957807212963515,4,36.0
650.0,5,13.0,0.3333333333333333,8.318319005258655,5,25.0,0.47884614667581815,5,25.0
655.0,2,5.0,0.125,8.534116640581228,2,26.0,0.46738415225471136,2,26.0
660.0,7,29.0,0.7631578947368421,9.558869110335653,7,41.0,0.5366552887736693,7,41.0
665.0,5,12.0,0.34285714285714286,7.971444344596458,5,45.0,0.3657469300706418,5,45.0
670.0,4,24.0,0.7058823529411765,9.154798852069534,4,31.0,0.4574704536349882,4,31.0
675.0,3,5.0,0.15625,8.37466104266161,3,31.0,0.4123856695221328,3,31.0
680.0,7,21.0,0.6,8.989093263032307,7,30.0,0.42034089532192076,7,30.0
685.0,1,5.0,0.15625,10.43849408042874,1,25.0,0.6716630049407082,1,25.0
690.0,1,5.0,0.16129032258064516,11.55741797280702,1,5.0,0.780557370054292,1,5.0
695.0,2,2.0,0.07142857142857142,11.021017773948904,2,2.0,0.7286611036307435,2,2.0
700.0,4,14.0,0.4666666666666667,10.023537811326523,4,14.0,0.5642938101041834,4,14.0
705.0,2,0.0,0.0,9.872197578361703,2,5.0,0.6235279547384139,2,5.0
710.0,3,7.0,0.22580645161290322,10.348989530209804,3,7.0,0.6731814006402457,3,7.0
715.0,0,0.0,0.0,11.309051336892802,0,0.0,0.8213364794385791,0,0.0
720.0,1,0.0,0.0,11.336081026710792,1,0.0,0.787796656052665,1,0.0
725.0,2,1.0,0.030303030303030304,10.691419685831908,2,1.0,0.7116508196030149,2,1.0
730.0,4,14.0,0.4117647058823529,10.113606046344437,4,14.0,0.6505954821372276,4,14.0
735.0,0,0.0,0.0,10.022193701295011,0,10.0,0.6571814484970011,0,10.0
740.0,1,2.0,0.06666666666666667,11.241944715008644,1,2.0,0.7586296569082587,1,2.0
745.0,2,2.0,0.06060606060606061,9.637707296990955,2,2.0,0.597281242223443,2,2.0
750.0,3,14.0,0.45161290322580644,10.194142082006561,3,14.0,0.6294672940276285,3,14.0
755.0,1,1.0,0.03333333333333333,10.156872443480944,1,11.0,0.6638669573579686,1,11.0
760.0,1,6.0,0.1935483870967742,10.031373986365763,1,6.0,0.6176659892754953,1,6.0
765.0,1,4.0,0.12903225806451613,11.0740252001733,1,4.0,0.7760990694582858,1,4.0
770.0,1,9.0,0.34615384615384615,10.64794708506518,1,9.0,0.7154752900660465,1,9.0
775.0,0,0.0,0.0,10.976698412550599,0,0.0,0.8434446132066092,0,0.0
780.0,4,6.0,0.23076923076923078,9.986544940433372,4,6.0,0.570807824302757,4,6.0
785.0,0,0.0,0.0,8.748251757482029,0,4.0,0.5164747076738406,0,4.0
790.0,5,12.0,0.42857142857142855,9.224940985117808,5,12.0,0.5394189945287597,5,12.0
795.0,1,0.0,0.0,10.462070495571478,1,5.0,0.7284954618295696,1,5.0
800.0,0,0.0,0.0,11.632261994789133,0,0.0,0.8499049980304224,0,0.0
805.0,1,1.0,0.03333333333333333,11.241348610513636,1,1.0,0.843062167363807,1,1.0
810.0,2,6.0,0.17647058823529413,10.049951919137213,2,6.0,0.6743147181602507,2,6.0
815.0,1,2.0,0.058823529411764705,9.890207787882511,1,3.0,0.6777451788031986,1,3.0
820.0,4,12.0,0.34285714285714286,9.995978582339681,4,12.0,0.6481601167997739,4,12.0
825.0,1,0.0,0.0,9.859206717192507,1,14.0,0.6595075062246907,1,14.0
830.0,0,0.0,0.0,11.222091058287786,0,0.0,0.7730648081433908,0,0.0
835.0,1,0.0,0.0,9.864280762810992,1,2.0,0.6332025756859755,1,2.0
840.0,4,9.0,0.24324324324324326,9.365595709918965,4,9.0,0.6117178068614239,4,9.0
845.0,1,1.0,0.02564102564102564,9.346689439877157,1,6.0,0.6114113266735944,1,6.0
850.0,5,13.0,0.3170731707317073,9.743723754335743,5,13.0,0.6289539470217701,5,13.0
855.0,3,7.0,0.17073170731707318,9.22967499546406,3,20.0,0.6047166176457538,3,20.0
860.0,3,8.0,0.18604651162790697,9.783934018878641,3,13.0,0.6626300470866995,3,13.0
865.0,5,5.0,0.11627906976744186,9.032222535341973,5,11.0,0.611124483428355,5,11.0
870.0,4,21.0,0.5,8.742858569246907,4,27.0,0.5925046772006842,4,27.0
875.0,3,5.0,0.10869565217391304,9.056744505511658,3,24.0,0.6356359633913765,3,24.0
880.0,5,22.0,0.4888888888888889,9.332527235837336,5,23.0,0.6532552917044404,5,23.0
885.0,3,11.0,0.2391304347826087,8.889300828382204,3,34.0,0.5942565096748001,3,34.0
890.0,3,10.0,0.20408163265306123,8.776130824274892,3,15.0,0.5484598663429734,3,15.0
895.0,7,10.0,0.19607843137254902,8.471592797826245,7,25.0,0.5106943112449404,7,25.0
900.0,8,35.0,0.660377358490566,8.604646312804082,8,53.0,0.492448702195581,8,53.0
905.0,9,29.0,0.5471698113207547,7.384876242987895,9,74.0,0.43233845807383675,9,74.0
910.0,6,23.0,0.41818181818181815,8.130884973759494,6,70.0,0.512242092621116,6,70.0
915.0,7,17.0,0.288135593220339,7.601008257150316,7,81.0,0.4888289534556016,7,81.0
920.0,10,38.0,0.6229508196721312,7.939920465882071,10,90.0,0.5161873017951106,10,90.0
